tile_id,event_location,available_modalities_layers,sentinel1_path,sentinel2_path,hand_labeled_mask_path,s1_otsu_qc_path,jrc_water_qc_path,split_membership,missing_files,anomalies,cleaning_recommendation,status
Ghana_167233,Ghana,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_167233_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_167233_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_167233_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_167233_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_167233_JRCWaterHand.tif,test,,no_water,warning_review,warning
Ghana_168875,Ghana,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_168875_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_168875_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_168875_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_168875_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_168875_JRCWaterHand.tif,train,,high_invalid_ratio;no_water,warning_review,warning
Ghana_187318,Ghana,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_187318_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_187318_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_187318_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_187318_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_187318_JRCWaterHand.tif,train,,no_water,warning_review,warning
Ghana_194723,Ghana,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_194723_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_194723_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_194723_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_194723_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_194723_JRCWaterHand.tif,train,,high_invalid_ratio;no_water,warning_review,warning
Ghana_234935,Ghana,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_234935_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_234935_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_234935_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_234935_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_234935_JRCWaterHand.tif,valid,,high_invalid_ratio;no_water;only_invalid_LabelHand,exclude_candidate,error
Ghana_247288,Ghana,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_247288_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_247288_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_247288_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_247288_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_247288_JRCWaterHand.tif,train,,high_invalid_ratio,warning_review,warning
Ghana_24858,Ghana,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_24858_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_24858_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_24858_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_24858_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_24858_JRCWaterHand.tif,train,,,keep,ok
Ghana_26376,Ghana,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_26376_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_26376_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_26376_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_26376_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_26376_JRCWaterHand.tif,train,,high_invalid_ratio;no_water;only_invalid_LabelHand,exclude_candidate,error
Ghana_264787,Ghana,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_264787_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_264787_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_264787_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_264787_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_264787_JRCWaterHand.tif,train,,no_water,warning_review,warning
Ghana_277,Ghana,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_277_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_277_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_277_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_277_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_277_JRCWaterHand.tif,valid,,high_invalid_ratio;no_water;only_invalid_LabelHand,exclude_candidate,error
Ghana_308249,Ghana,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_308249_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_308249_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_308249_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_308249_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_308249_JRCWaterHand.tif,valid,,,keep,ok
Ghana_313799,Ghana,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_313799_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_313799_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_313799_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_313799_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_313799_JRCWaterHand.tif,test,,,keep,ok
Ghana_319168,Ghana,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_319168_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_319168_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_319168_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_319168_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_319168_JRCWaterHand.tif,test,,,keep,ok
Ghana_359826,Ghana,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_359826_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_359826_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_359826_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_359826_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_359826_JRCWaterHand.tif,test,,,keep,ok
Ghana_362274,Ghana,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_362274_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_362274_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_362274_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_362274_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_362274_JRCWaterHand.tif,train,,,keep,ok
Ghana_406026,Ghana,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_406026_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_406026_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_406026_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_406026_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_406026_JRCWaterHand.tif,test,,,keep,ok
Ghana_45911,Ghana,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_45911_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_45911_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_45911_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_45911_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_45911_JRCWaterHand.tif,train,,high_invalid_ratio;no_water,warning_review,warning
Ghana_495107,Ghana,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_495107_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_495107_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_495107_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_495107_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_495107_JRCWaterHand.tif,valid,,,keep,ok
Ghana_49890,Ghana,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_49890_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_49890_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_49890_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_49890_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_49890_JRCWaterHand.tif,train,,no_water,warning_review,warning
Ghana_5079,Ghana,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_5079_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_5079_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_5079_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_5079_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_5079_JRCWaterHand.tif,valid,,high_invalid_ratio;no_water;only_invalid_LabelHand,exclude_candidate,error
Ghana_53713,Ghana,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_53713_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_53713_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_53713_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_53713_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_53713_JRCWaterHand.tif,test,,no_water,warning_review,warning
Ghana_597288,Ghana,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_597288_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_597288_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_597288_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_597288_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_597288_JRCWaterHand.tif,train,,,keep,ok
Ghana_61925,Ghana,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_61925_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_61925_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_61925_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_61925_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_61925_JRCWaterHand.tif,train,,,keep,ok
Ghana_7496,Ghana,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_7496_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_7496_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_7496_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_7496_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_7496_JRCWaterHand.tif,train,,no_water,warning_review,warning
Ghana_8090,Ghana,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_8090_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_8090_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_8090_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_8090_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_8090_JRCWaterHand.tif,train,,,keep,ok
Ghana_83200,Ghana,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_83200_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_83200_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_83200_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_83200_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_83200_JRCWaterHand.tif,train,,high_invalid_ratio,warning_review,warning
Ghana_83483,Ghana,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_83483_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_83483_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_83483_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_83483_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_83483_JRCWaterHand.tif,test,,high_invalid_ratio;no_water;only_invalid_LabelHand,exclude_candidate,error
Ghana_866994,Ghana,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_866994_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_866994_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_866994_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_866994_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_866994_JRCWaterHand.tif,test,,high_invalid_ratio,warning_review,warning
Ghana_868803,Ghana,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_868803_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_868803_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_868803_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_868803_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_868803_JRCWaterHand.tif,valid,,,keep,ok
Ghana_887131,Ghana,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_887131_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_887131_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_887131_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_887131_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_887131_JRCWaterHand.tif,train,,,keep,ok
Ghana_895194,Ghana,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_895194_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_895194_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_895194_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_895194_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_895194_JRCWaterHand.tif,valid,,,keep,ok
Ghana_953791,Ghana,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_953791_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_953791_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_953791_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_953791_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_953791_JRCWaterHand.tif,train,,,keep,ok
Ghana_97059,Ghana,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Ghana_97059_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Ghana_97059_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Ghana_97059_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Ghana_97059_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Ghana_97059_JRCWaterHand.tif,test,,high_invalid_ratio;no_water,warning_review,warning
